Greensboro,36.0122,-79.8407,1,3000.0,38.0
Greensboro,36.0874,-79.708,1,5989.0,21.0
Middle Village,40.7129,-73.9,1,10999.0,19.0
Borger,35.6613,-101.397,1,22923.0,50.0
Ironton,38.5182,-82.6717,1,10740.0,270.0
Twinsburg,41.2978,-81.4598,1,8950.0,28.0
Miami,25.8674,-80.2424,1,4350.0,61.0
Tyler,32.3157,-95.3418,1,49988.0,20.0
Miami,25.8499,-80.2093,1,27998.0,69.0
Uniondale,40.7099,-73.5924,1,31900.0,13.0
Miami,25.8466,-80.225,1,7250.0,211.0
Winter Park,28.6221,-81.3144,1,3495.0,84.0
Boise,43.634,-116.226,1,5995.0,306.0
Jacksonville,30.2983,-81.7305,1,38477.0,46.0
Miami,25.7718,-80.2238,1,10999.0,26.0
Valdosta,30.8967,-83.3361,1,11477.0,18.0
Jacksonville,30.3543,-81.5579,1,26500.0,12.0
Zanesville,39.9371,-82.0067,1,9995.0,213.0
Boise,43.6195,-116.299,1,16488.0,17.0
Alto,34.4838,-83.5829,1,38995.0,12.0
Miami,25.7365,-80.3109,1,12999.0,30.0
Mesquite,32.8379,-96.6327,1,16995.0,99.0
Mesa,33.389,-111.7,1,8500.0,202.0
Merrimack,42.8541,-71.4916,1,93950.0,32.0
Van Buren,35.4412,-94.3286,1,9499.0,20.0
Grenada,33.7859,-89.8447,1,19995.0,89.0
Grove City,39.864,-83.1289,1,17000.0,31.0
Merced,37.3064,-120.498,1,11995.0,12.0
Hagerstown,39.6085,-77.6878,1,18949.0,287.0
Hallandale Beach,25.9949,-80.149,1,5990.0,88.0
Alpharetta,34.1275,-84.2577,1,9995.0,51.0
Mendota,41.5472,-89.1275,1,17289.0,451.0
Woodbridge,38.6335,-77.2728,1,35895.0,46.0
Hamilton,39.3967,-84.5482,1,10995.0,34.0
Villa Rica,33.7304,-84.9411,1,21995.0,13.0
Hammond,30.5158,-90.4823,1,17944.0,36.0
Melbourne,28.0948,-80.6179,1,35495.0,251.0
Virginia Beach,36.8436,-76.1485,1,30574.0,62.0
Virginia Beach,36.8571,-76.1443,1,7995.0,64.0
Mechanicsville,37.6032,-77.3732,1,6998.0,39.0
Mcmurray,40.2806,-80.1231,1,26991.0,46.0
Birmingham,33.4109,-86.6648,1,39990.0,21.0
Waco,31.5057,-97.1792,1,25355.0,115.0
Woodbridge,38.6526,-77.312,1,9800.0,44.0
Mcallen,26.21,-98.2,1,39720.0,20.0
Birmingham,33.3611,-86.8292,1,50998.0,12.0
McComb,31.2599,-90.483,1,6640.0,12.0
Kensington,39.0267,-77.081,1,5000.0,4.0
Hampton,29.8681,-82.1524,1,26995.0,33.0
Massillon,40.7941,-81.4617,1,8000.0,27.0
Zanesville,39.9725,-82.0112,1,10000.0,39.0
Mason,39.3448,-84.3319,1,13000.0,209.0
Beverly Hills,34.067,-118.384,1,27993.0,53.0
Marietta,33.9616,-84.5296,1,4995.0,94.0
Walnut Creek,37.9103,-122.062,1,20995.0,28.0
Walnut Creek,37.9197,-122.065,1,20000.0,50.0
Lakewood,39.7404,-105.062,1,8998.0,220.0
Marietta,33.9396,-84.5107,1,7500.0,96.0
Marietta,33.9391,-84.5397,1,199900.0,20.0
Margate,26.2553,-80.2014,1,33994.0,18.0
Warner Robins,32.6035,-83.6742,1,15998.0,7.0
Warr Acres,35.5112,-97.613,1,10995.0,77.0
Many,31.5687,-93.4801,1,20441.0,124.0
Lake City,30.1852,-82.654,1,21398.0,14.0
Warren,42.4526,-83.0836,1,12000.0,13.0
Mankato,44.1668,-93.9476,1,9995.0,1639.0
Bentonville,36.3359,-94.2104,1,7995.0,13.0
Lagrange,33.0557,-85.0289,1,70255.0,14.0
Manhattan,39.1817,-96.6079,1,35572.0,29.0
Warrenton,38.7375,-77.7666,1,12903.0,15.0
Woodstock,34.0866,-84.5062,1,7990.0,264.0
Mandeville,30.3775,-90.0913,1,14751.0,28.0
Woodstock,34.1048,-84.5285,1,33250.0,16.0
Hattiesburg,31.3159,-89.4388,1,28900.0,28.0
Bellingham,48.7564,-122.446,1,36950.0,196.0
Manassas,38.757,-77.4568,1,26500.0,25.0
Hemet,33.7379,-117.03,1,23996.0,74.0
Bellevue,47.6279,-122.156,1,77900.0,36.0
Washington Township,42.7706,-83.0184,1,29841.0,13.0
Hemet,33.7398,-117.032,1,17924.0,32.0
Bellevue,47.627,-122.157,1,28950.0,76.0
Madison,43.1395,-89.2904,1,31664.0,28.0
Madison,41.8548,-97.442,1,27777.0,20.0
Hickory,35.71,-81.3141,1,28985.0,100.0
Bellevue,41.1676,-95.9251,1,21500.0,47.0
Woodville,31.0677,-91.3139,1,7795.0,62.0
Jamestown,42.1128,-79.2162,1,11500.0,279.0
Madison,36.3756,-79.9441,1,24998.0,194.0
marietta,33.95,-84.5319,1,3500.0,7.0
Waterloo,42.4586,-92.3328,1,30174.0,24.0
Albion,41.3925,-85.424,1,16995.0,124.0
Madison,36.2977,-86.6985,1,18750.0,121.0
Lynnwood,47.8607,-122.285,1,15995.0,11.0
Lynnwood,47.837,-122.301,1,9995.0,78.0
High Point,36.0119,-80.0392,1,32000.0,35.0
Lynn,42.4601,-70.9608,1,11995.0,269.0
Beaverton,45.4905,-122.82,1,22590.0,22.0
Hilliard,40.0318,-83.1252,1,52862.0,330.0
Baxley,31.7861,-82.3708,1,24596.0,90.0
Baton Rouge,30.394,-91.0485,1,16390.0,58.0
Albany,44.6339,-123.086,1,8999.0,57.0
Lubbock,33.5418,-101.937,1,12997.0,21.0
Batavia,39.0914,-84.2487,1,21196.0,104.0
Waukegan,42.3495,-87.8706,1,1700.0,84.0
Katy,29.7857,-95.742,1,12599.0,7.0
Kenosha,42.5609,-87.9532,1,37646.0,1.0
Lowville,43.7778,-75.4834,1,25885.0,123.0
Banning,33.9256,-116.901,1,13589.0,144.0
Hixson,35.1343,-85.2449,1,17175.0,60.0
Loveland,40.4299,-104.996,1,23998.0,7.0
Louisville,38.2511,-85.6415,1,31500.0,68.0
Weatherford,32.7277,-97.8172,1,17690.0,52.0
Webster,29.5236,-95.1327,1,43999.0,46.0
Louisville,38.2433,-85.6291,1,21800.0,27.0
Louisville,38.2152,-85.6207,1,20800.0,62.0
Webster,45.341,-97.5129,1,4900.0,127.0
Louisville,38.191,-85.8088,1,18495.0,342.0
Wendell,35.8162,-78.3753,1,8497.0,127.0
Louisville,38.1704,-85.8271,1,13387.0,7.0
Louisville,38.1652,-85.5995,1,7990.0,12.0
Jefferson,34.1173,-83.576,1,37995.0,43.0
Louisville,38.1581,-85.6976,1,23995.0,146.0
West Chester,39.3556,-84.3951,1,12995.0,52.0
Avondale,33.4608,-112.282,1,19922.0,39.0
West Chester,39.9618,-75.5885,1,13490.0,11.0
Louisville,33.1204,-89.0852,1,20990.0,76.0
Ladson,32.9949,-80.0976,1,10995.0,102.0
West Haven,41.2877,-72.9731,1,10791.0,189.0
Austin,43.6529,-92.9896,1,7995.0,1957.0
Longview,32.4892,-94.7579,1,22800.0,27.0
La Follette,36.3528,-84.1536,1,35944.0,67.0
Hollywood,25.9884,-80.2152,1,6998.0,29.0
Hollywood,26.0039,-80.2085,1,17999.0,666.0
Austin,30.4421,-97.8354,1,6500.0,108.0
Hollywood,26.0223,-80.1499,1,57500.0,314.0
West Park,25.9754,-80.2061,1,19998.0,120.0
West Sacramento,38.5873,-121.53,1,10899.0,18.0
Austin,30.4254,-97.6737,1,3950.0,222.0
Honolulu,21.3282,-157.871,1,11377.0,100.0
Akron,40.9797,-81.4932,1,26990.0,87.0
West Valley City,40.6966,-111.989,1,11950.0,33.0
West Wareham,41.7872,-70.7495,1,12990.0,248.0
Honolulu,21.3312,-157.885,1,6900.0,45.0
Loma Linda,34.0631,-117.256,1,16292.0,25.0
Austin,30.2255,-97.7686,1,6999.0,129.0
Austin,30.211,-97.757,1,20695.0,89.0
Loganville,33.8139,-83.9387,1,8995.0,32.0
Livingston,45.6499,-110.572,1,34999.0,40.0
Johnstown,40.3007,-78.8862,1,28990.0,7.0
Houston,29.63,-95.2481,1,31900.0,305.0
Houston,29.669,-95.5496,1,8995.0,49.0
Knoxville,35.9226,-84.059,1,14800.0,196.0
Joliet,41.5236,-88.1012,1,9995.0,12.0
Lithia Springs,33.784,-84.6104,1,17988.0,62.0
Houston,29.6936,-95.4929,1,22959.0,5.0
Princeton,43.851,-89.13,1,13995.0,63.0
Davie,26.0767,-80.3626,1,18498.0,5.0
Putnam,41.9267,-71.8682,1,22999.0,15.0
Davenport,28.2173,-81.6408,1,47888.0,52.0
Prince Frederick,38.5578,-76.5966,1,43999.0,83.0
Prescott,34.553,-112.412,1,18739.0,40.0
De Pere,44.4097,-88.0983,1,8719.0,30.0
Raleigh,35.7491,-78.736,1,9995.0,39.0
Raleigh,35.7873,-78.7179,1,5200.0,88.0
Raleigh,35.8264,-78.586,1,8595.0,182.0
Auburn,42.2521,-71.8288,1,32128.0,26.0
Raleigh,35.8687,-78.7209,1,16700.0,99.0
Houston,29.8131,-95.3937,1,14995.0,34.0
Daly City,37.6911,-122.465,1,9885.0,11.0
Post Falls,47.7178,-117.023,1,12899.0,77.0
Dallas,32.9501,-96.8591,1,14990.0,61.0
Dallas,32.9321,-96.7459,1,4750.0,46.0
Houston,29.9916,-95.4823,1,9995.0,561.0
Decatur,33.7126,-84.271,1,2900.0,21.0
Dallas,32.892,-96.8941,1,6450.0,9.0
Dallas,32.8845,-96.8904,1,1800.0,58.0
Lilburn,33.9038,-84.1162,1,12995.0,12.0
Dallas,32.8498,-96.8403,1,25599.0,101.0
Decorah,43.2931,-91.7942,1,26850.0,222.0
Portland,45.5195,-122.511,1,8900.0,237.0
Reading,40.3758,-75.9275,1,13500.0,383.0
Dacono,40.0774,-104.945,1,36000.0,31.0
Libertyville,42.2682,-87.9501,1,7997.0,8.0
Portland,45.4004,-122.624,1,4495.0,28.0
Denton,33.2332,-97.0837,1,26950.0,19.0
Pompano Beach,26.2608,-80.1195,1,5900.0,115.0
Plymouth,43.7472,-87.9446,1,12293.0,47.0
Crosby,29.8911,-95.0602,1,21749.0,25.0
Plymouth,42.3594,-83.4428,1,45195.0,23.0
Denver,39.6731,-104.988,1,32337.0,243.0
Denver,39.6967,-105.008,1,7295.0,48.0
Denver,39.7389,-104.894,1,14797.0,57.0
Reno,39.5174,-119.789,1,42976.0,108.0
Des Moines,41.6528,-93.6003,1,36000.0,173.0
Plantation,26.1337,-80.2023,1,7700.0,251.0
Covington,30.4564,-90.0824,1,23900.0,74.0
Renton,47.4693,-122.224,1,6480.0,13.0
Renton,47.4706,-122.219,1,36999.0,14.0
Renton,47.488,-122.122,1,10986.0,56.0
Plano,33.0146,-96.6826,1,16950.0,61.0
Diberville,30.4327,-88.8997,1,3500.0,109.0
Rhinelander,45.6559,-89.3852,1,10296.0,74.0
Dickinson,29.4465,-95.0828,1,14500.0,152.0
Richmond,37.4896,-77.4931,1,12995.0,51.0
Auburn,42.181,-71.8646,1,9777.0,19.0
Dickinson,46.8823,-102.75,1,4995.0,92.0
Doral,25.7859,-80.3528,1,9050.0,55.0
Ridgeland,32.415,-90.1384,1,11985.0,35.0
Costa Mesa,33.6325,-117.931,1,8950.0,42.0
Downs,39.5093,-98.5589,1,8950.0,134.0
Phoenix,33.64,-112.105,1,7995.0,34.0
Libertyville,42.2512,-87.9464,1,17557.0,75.0
Phoenix,33.3989,-111.999,1,36975.0,17.0
Zeeland,42.8138,-86.0292,1,34995.0,62.0
Houston,30.0256,-95.428,1,27800.0,78.0
Atlanta,33.7985,-84.3883,1,53313.0,7.0
Draper,40.5386,-111.898,1,41771.0,32.0
Zumbrota,44.2832,-92.6691,1,6995.0,11.0
Dry Ridge,38.6834,-84.606,1,5923.0,99.0
Atlanta,33.7559,-84.4789,1,10999.0,126.0
Du Bois,41.0805,-78.7795,1,6795.0,42.0
Dublin,32.5415,-82.9519,1,18647.0,157.0
Dublin,40.0999,-83.1558,1,30991.0,10.0
Dubuque,42.4937,-90.716,1,12844.0,169.0
Duluth,33.9833,-84.1551,1,10990.0,13.0
Durham,35.9544,-78.9866,1,35896.0,33.0
Rochester,44.0311,-92.4791,1,2995.0,63.0
Pendleton,34.5811,-82.7159,1,11995.0,36.0
Cookeville,36.1667,-85.5181,1,20788.0,199.0
Connellsville,40.0237,-79.5938,1,35900.0,931.0
Durham,35.984,-78.8321,1,7450.0,242.0
Ashland,42.2209,-122.741,1,24199.0,29.0
Payson,34.2407,-111.323,1,20995.0,26.0
Eden Prairie,44.8731,-93.3987,1,25990.0,31.0
Edgewood,47.2323,-122.295,1,2950.0,66.0
Ashland,40.8535,-82.3374,1,41963.0,35.0
Concord,37.9709,-122.012,1,23900.0,205.0
Concord,35.3947,-80.616,1,25499.0,64.0
Pasadena,34.1486,-118.101,1,18995.0,28.0
Parma Heights,41.3831,-81.7774,1,17800.0,98.0
Rome,34.2364,-85.1597,1,32995.0,60.0
Commerce City,39.785,-104.913,1,10495.0,49.0
Lexington,38.0315,-84.4527,1,17948.0,85.0
El Cajon,32.7938,-116.969,1,5995.0,67.0
Columbus,39.9846,-83.033,1,19897.0,54.0
Roseville,38.7291,-121.292,1,8995.0,36.0
Roseville,38.7634,-121.28,1,19988.0,30.0
El Paso,31.7622,-106.401,1,10995.0,253.0
Louisville,35.8365,-83.9675,1,13995.0,109.0
Abilene,32.4425,-99.7875,1,50951.0,43.0
Addison,32.953,-96.8327,1,31500.0,71.0
Addison,41.9181,-88.0062,1,51900.0,404.0
Akron,41.1021,-81.5148,1,6949.0,17.0
Alabaster,33.2187,-86.7835,1,4900.0,6.0
Albany,45.6248,-94.5723,1,14990.0,22.0
Albuquerque,35.0873,-106.582,1,11950.0,109.0
Albuquerque,35.112,-106.624,1,39588.0,21.0
Albuquerque,35.1554,-106.631,1,20000.0,97.0
Alhambra,34.0909,-118.139,1,36905.0,224.0
Alvin,29.439,-95.273,1,13388.0,68.0
Alvin,29.4523,-95.2356,1,31578.0,175.0
Anaheim,33.8503,-117.838,1,6499.0,26.0
Annapolis,38.98,-76.5209,1,19000.0,31.0
Antioch,42.467,-88.0827,1,42735.0,90.0
Arlington,32.6748,-97.1319,1,18595.0,120.0
Arlington,32.6791,-97.0873,1,14791.0,41.0
Arlington Heights,42.1391,-87.9964,1,34777.0,74.0
Ashland,38.7789,-92.2535,1,8595.0,63.0
Atlanta,33.5878,-84.5157,1,45997.0,35.0
Atlantic City,39.3494,-74.459,1,7395.0,62.0
Auburn,41.3628,-85.0715,1,30395.0,78.0
Auburn,47.3134,-122.225,1,11950.0,15.0
Auburn Hills,42.6873,-83.2425,1,12784.0,77.0
Austin,30.2119,-97.7567,1,12599.0,125.0
Austin,30.4442,-97.6697,1,12995.0,104.0
Austin,30.4475,-97.8304,1,7999.0,212.0
Avon,39.7633,-86.3659,1,24700.0,35.0
Baird,32.4042,-99.4108,1,34499.0,110.0
Bakersfield,35.2933,-119.028,1,21998.0,39.0
Baldwin Park,34.0926,-117.935,1,30500.0,21.0
Baton Rouge,30.4431,-91.0102,1,43790.0,197.0
Baxley,31.7875,-82.3749,1,29968.0,115.0
Bay Minette,30.8907,-87.7528,1,25990.0,92.0
Baytown,29.7812,-94.971,1,12494.0,30.0
Beachwood,41.4624,-81.4817,1,26197.0,59.0
Beaver Dam,43.4844,-88.8169,1,13999.0,24.0
Beaverton,45.4903,-122.796,1,14900.0,77.0
Bell,33.9704,-118.191,1,15995.0,235.0
Bell Gardens,33.9576,-118.164,1,10495.0,59.0
Bellevue,41.1836,-95.941,1,21000.0,31.0
Belton,34.5011,-82.5207,1,13575.0,14.0
Benton,34.5989,-92.5533,1,17590.0,32.0
Beresford,43.0824,-96.79,1,28999.0,43.0
Billings,45.6603,-108.384,1,18987.0,47.0
Billings,45.7551,-108.62,1,22372.0,263.0
Billings,45.773,-108.522,1,10588.0,42.0
Birmingham,33.6054,-86.6912,1,9975.0,18.0
Bloomington,40.4608,-88.9714,1,8961.0,49.0
Blue Springs,39.0174,-94.2724,1,13995.0,88.0
Bluffton,32.291,-80.915,1,26351.0,33.0
Boca Raton,26.3728,-80.0866,1,58900.0,13.0
Boerne,29.747,-98.6961,1,12227.0,29.0
Boise,43.5787,-116.274,1,6875.0,12.0
Brainerd,46.3641,-94.1744,1,9995.0,37.0
Brentwood,36.1039,-86.7604,1,18986.0,226.0
Bridgeport,39.2822,-80.2573,1,21990.0,122.0
Bridgeport,41.1957,-73.194,1,11995.0,698.0
Bristow,35.8269,-96.4001,1,4995.0,71.0
Brookfield,43.0863,-88.1685,1,22248.0,27.0
Brookfield,43.0907,-88.1477,1,38845.0,121.0
Brownsville,25.9199,-97.4304,1,11671.0,88.0
Brunswick,41.2386,-81.7923,1,14891.0,13.0
Buford,34.0846,-83.9893,1,35777.0,67.0
Burien,47.4745,-122.334,1,17178.0,17.0
Burleson,32.5281,-97.3091,1,26645.0,55.0
Burnsville,44.7367,-93.2865,1,32900.0,57.0
Butte,45.9676,-112.508,1,28950.0,106.0
Cabot,34.9482,-92.0599,1,12950.0,24.0
Canton,43.3009,-96.5956,1,9999.0,40.0
Cape Girardeau,37.2952,-89.579,1,15987.0,45.0
Carrollton,32.9574,-96.8609,1,29977.0,18.0
Carrollton,32.977,-96.8479,1,19995.0,110.0
Carthage,32.1427,-94.3648,1,30500.0,39.0
Cary,35.7966,-78.7995,1,11741.0,98.0
Cathedral City,33.816,-116.463,1,16995.0,62.0
Center Point,42.1777,-91.776,1,25269.0,163.0
Centre,34.159,-85.6704,1,14800.0,867.0
Chantilly,38.8992,-77.4618,1,21998.0,31.0
Charleston,32.799,-80.0079,1,11750.0,78.0
Charlotte,35.1468,-80.8764,1,16586.0,58.0
Charlotte,35.1588,-80.8762,1,3799.0,52.0
Chattanooga,35.0172,-85.1842,1,43701.0,47.0
Chattanooga,35.0375,-85.1738,1,5200.0,89.0
Chattanooga,35.05,-85.3212,1,34499.0,57.0
Chicago,41.7978,-87.7488,1,10995.0,101.0
Chickasha,35.045,-97.9369,1,23988.0,54.0
Chillicothe,39.7821,-93.5529,1,18988.0,35.0
Cincinnati,39.2878,-84.4706,1,9500.0,69.0
City Of Industry,33.9957,-117.919,1,15204.0,6.0
Clarksville,36.4783,-87.3756,1,16800.0,36.0
Clarksville,38.3101,-85.7676,1,12310.0,21.0
Clayton,35.5783,-78.4001,1,6995.0,133.0
Clermont,28.5466,-81.7363,1,34621.0,27.0
Cleveland,35.1888,-84.8861,1,5995.0,32.0
Cleveland,41.4258,-81.4942,1,8995.0,28.0
Clinton,41.1468,-112.064,1,5495.0,110.0
Colorado Springs,38.8157,-104.837,1,3898.0,47.0
Colorado Springs,38.8158,-104.832,1,35000.0,57.0
Columbia,34.1368,-80.9555,1,13998.0,17.0
Columbia,38.9652,-92.3635,1,8499.0,28.0
Columbus,39.9827,-82.814,1,7500.0,18.0
Columbus,39.9844,-82.8702,1,24900.0,14.0
Columbus,40.0577,-82.9178,1,33995.0,20.0
Columbus,40.058,-82.9182,1,18998.0,108.0
Columbus,40.1159,-83.0904,1,9151.0,24.0
Colusa,39.2154,-122.007,1,16900.0,43.0
Concord,37.9594,-122.035,1,169900.0,11.0
Conway,33.8545,-79.0795,1,15995.0,42.0
Corcoran,45.0655,-93.6292,1,4995.0,62.0
Corpus Christi,27.7235,-97.405,1,27922.0,258.0
Corpus Christi,27.851,-97.631,1,13997.0,27.0
Corvallis,44.5895,-123.255,1,35995.0,19.0
Costa Mesa,33.6745,-117.919,1,18500.0,69.0
Costa Mesa,33.6763,-117.919,1,18994.0,35.0
Cranston,41.8015,-71.4457,1,16995.0,84.0
Crestwood,41.6422,-87.7347,1,6700.0,55.0
Crossville,35.986,-85.0388,1,17970.0,182.0
Crystal Lake,42.2486,-88.2909,1,27989.0,13.0
Crystal Lake,42.2501,-88.2842,1,5295.0,17.0
Crystal Springs,32.0117,-90.3554,1,12990.0,269.0
Cullman,34.1565,-86.8379,1,16988.0,39.0
Dallas,32.7277,-96.683,1,18900.0,16.0
Dallas,32.8079,-96.8733,1,9995.0,49.0
Dallas,32.8124,-96.8601,1,23495.0,12.0
Dallas,32.8303,-96.8416,1,22591.0,224.0
Dallas,32.8323,-96.8285,1,38900.0,10.0
Dallas,32.9092,-96.887,1,26000.0,87.0
Dallas,33.8974,-84.8282,1,16691.0,67.0
Davenport,41.5537,-90.5273,1,17076.0,57.0
Davie,26.0524,-80.2519,1,67500.0,28.0
Davie,26.0769,-80.3627,1,20395.0,21.0
De Soto,38.1527,-90.5752,1,31822.0,88.0
Dearborn,42.3011,-83.2659,1,17580.0,56.0
Decatur,39.8764,-88.9592,1,22384.0,49.0
Delaware,40.3155,-83.0687,1,15332.0,21.0
Denver,39.68,-105.081,1,18999.0,21.0
Denver,39.7002,-104.937,1,13995.0,29.0
Downers Grove,41.8066,-88.0396,1,18900.0,27.0
Downers Grove,41.8082,-88.0266,1,17977.0,190.0
Dry Prong,31.4302,-92.4832,1,30985.0,96.0
Duluth,33.9644,-84.1299,1,23130.0,55.0
Duncanville,32.6624,-96.812,1,20988.0,148.0
Durham,35.9635,-78.9731,1,38483.0,557.0
East Stroudsburg,41.0204,-75.1844,1,22995.0,15.0
Edgewood,39.4331,-76.3295,1,11997.0,22.0
Edmond,35.6157,-97.4918,1,45500.0,77.0
Egg Harbor City,39.5712,-74.5894,1,6995.0,1239.0
El Paso,31.74,-106.323,1,18495.0,47.0
El Paso,31.7926,-106.374,1,37995.0,102.0
El Paso,40.7517,-89.016,1,6995.0,35.0
Elgin,42.0346,-88.2567,1,5999.0,47.0
Elizabeth,40.6553,-74.2326,1,20599.0,148.0
Elkhart Lake,43.8431,-88.0308,1,3195.0,158.0
Englewood,39.5657,-104.858,1,16200.0,307.0
Englewood,39.6206,-104.988,1,17975.0,43.0
Enumclaw,47.2,-121.966,1,44982.0,57.0
Escondido,33.128,-117.117,1,6990.0,28.0
Essex Junction,44.4834,-73.0846,1,7000.0,48.0
Evansville,37.9736,-87.5458,1,18423.0,71.0
Farmington,44.6304,-93.1364,1,6450.0,12.0
Fayetteville,35.044,-78.9652,1,17993.0,59.0
Fayetteville,36.1121,-94.1451,1,39995.0,21.0
Fishers,39.9903,-86.0055,1,17000.0,215.0
Florence,34.1801,-79.823,1,15995.0,293.0
Forest Lake,45.2758,-93.0074,1,13290.0,62.0
Forney,32.7482,-96.47,1,7495.0,407.0
Forsyth,36.6876,-93.12,1,62900.0,28.0
Forsyth,39.9147,-88.9548,1,31990.0,79.0
Fort Lauderdale,26.1437,-80.1202,1,46529.0,74.0
Fort Myers,26.5329,-81.8591,1,9700.0,18.0
Fort Wayne,41.0479,-85.2351,1,20827.0,52.0
Fort Wayne,41.1219,-85.1356,1,7432.0,49.0
Fort Worth,32.7704,-97.3017,1,9699.0,33.0
Fredericksburg,38.253,-77.4262,1,7490.0,21.0
Fremont,41.4317,-96.4976,1,5610.0,94.0
Fresno,36.7315,-119.783,1,43457.0,38.0
Fresno,36.8411,-119.79,1,29995.0,55.0
Front Royal,38.9358,-78.1992,1,8495.0,420.0
Ft Mitchell,39.0519,-84.5508,1,48146.0,68.0
Gainesville,29.6765,-82.3201,1,15799.0,104.0
Galion,40.7389,-82.7626,1,31400.0,70.0
Garden City,42.3251,-83.355,1,20992.0,19.0
Garland,32.8799,-96.6596,1,7999.0,81.0
Gilbert,33.2933,-111.759,1,57900.0,253.0
Gilmanton,43.4227,-71.3928,1,9995.0,8.0
Gilroy,37.0198,-121.575,1,3333.0,29.0
Glen Rock,39.7874,-76.7565,1,48700.0,61.0
Glendale,34.1416,-118.255,1,19981.0,45.0
Glenside,40.1094,-75.145,1,14491.0,41.0
Goldsboro,35.3692,-77.9313,1,16495.0,29.0
Granbury,32.4642,-97.7137,1,38995.0,10.0
Grand Junction,39.081,-108.581,1,3262.0,38.0
Grand Prairie,32.7494,-96.9734,1,7490.0,40.0
Grandview,38.8927,-94.5254,1,4800.0,50.0
Greensburg,40.298,-79.4817,1,32000.0,57.0
Greenville,33.0885,-96.1247,1,46992.0,34.0
Greenville,34.8209,-82.3419,1,79900.0,11.0
Greenville,35.5736,-77.3928,1,16246.0,121.0
Greenville,38.369,-85.9781,1,16855.0,55.0
Greer,34.9481,-82.2088,1,26975.0,21.0
Gresham,45.5071,-122.423,1,18944.0,20.0
Grinnell,41.7271,-92.7272,1,6444.0,21.0
Gulfport,30.4495,-89.0843,1,10450.0,74.0
Hampton,37.0283,-76.4269,1,23990.0,47.0
Hardin,39.1551,-90.6181,1,18995.0,39.0
Harrison,39.2612,-84.7969,1,18730.0,66.0
Hayward,37.6388,-122.058,1,17600.0,371.0
Hayward,37.6517,-122.067,1,22995.0,37.0
Henderson,36.0455,-115.025,1,33710.0,90.0
Hendersonville,36.3031,-86.6286,1,46495.0,30.0
Hiawatha,42.0442,-91.6898,1,32999.0,116.0
Hickory,35.714,-81.3341,1,44500.0,16.0
Hillsboro,45.5189,-122.998,1,17488.0,124.0
Hinton,35.4718,-98.3555,1,17643.0,81.0
Holland,42.7976,-86.0778,1,21500.0,55.0
Houston,29.6203,-95.2201,1,26463.0,40.0
Houston,29.6268,-95.255,1,13500.0,18.0
Houston,29.6289,-95.2266,1,25800.0,84.0
Houston,29.7125,-95.6218,1,6900.0,35.0
Houston,29.7224,-95.5275,1,12991.0,62.0
Houston,29.7267,-95.5141,1,8490.0,96.0
Houston,29.7449,-95.3706,1,3249.0,81.0
Houston,29.8799,-95.5675,1,16996.0,49.0
Humble,29.9866,-95.2771,1,24200.0,20.0
Huntington Beach,33.7109,-117.989,1,14690.0,55.0
Hutto,30.5476,-97.5198,1,15678.0,76.0
Indianapolis,39.8505,-86.1236,1,35990.0,183.0
Irondale,33.5251,-86.6658,1,35884.0,74.0
Jackson,32.2396,-90.3009,1,14995.0,527.0
Jacksonville,30.1576,-81.5303,1,62268.0,195.0
Jacksonville,30.3147,-81.5621,1,4990.0,294.0
Jacksonville,30.3245,-81.5172,1,44995.0,32.0
Jacksonville,30.462,-81.661,1,23597.0,71.0
Jacksonville,34.7847,-77.3826,1,23494.0,45.0
Jena,31.6834,-92.1345,1,34800.0,43.0
Joliet,41.5292,-88.0489,1,10995.0,448.0
Kansas City,38.9563,-94.582,1,6450.0,12.0
Kansas City,39.1273,-94.5296,1,16850.0,73.0
Kansas City,39.2163,-94.5762,1,18995.0,207.0
Kaufman,32.5621,-96.2903,1,8995.0,64.0
Kenner,30.0131,-90.2401,1,17880.0,26.0
Kenner,30.0143,-90.2434,1,23998.0,78.0
Kennett,36.2541,-90.0331,1,22900.0,6.0
Kenosha,42.5562,-87.9554,1,25998.0,105.0
Kinston,35.2544,-77.6019,1,10995.0,52.0
Kirkland,47.704,-122.183,1,31991.0,139.0
Klamath Falls,42.2019,-121.757,1,19820.0,28.0
Knoxville,35.9069,-84.1082,1,22423.0,19.0
Knoxville,35.9098,-84.116,1,45900.0,53.0
Knoxville,36.0232,-83.998,1,26290.0,28.0
Knoxville,36.0248,-83.7436,1,4499.0,98.0
La Habra,33.9174,-117.949,1,21650.0,50.0
Lake Elsinore,33.668,-117.309,1,27990.0,8.0
Lake Wales,27.9251,-81.6058,1,36849.0,24.0
Lakeside,32.8577,-116.921,1,7495.0,35.0
Lakewood,47.1605,-122.505,1,5500.0,77.0
Lancaster,34.759,-80.7834,1,13999.0,180.0
Laramie,41.3257,-105.591,1,6495.0,392.0
Las Vegas,36.1526,-115.208,1,11599.0,109.0
Las Vegas,36.1794,-115.062,1,4995.0,534.0
Laurel,45.6508,-108.757,1,13300.0,106.0
Lawrence,39.8343,-86.0315,1,31996.0,32.0
Lawrenceville,40.275,-74.706,1,127500.0,963.0
Layton,41.0818,-111.992,1,16995.0,37.0
League City,29.4816,-95.1008,1,20544.0,39.0
Lebanon,39.4425,-84.1935,1,55052.0,63.0
